	State	Value
208	((5, 1), '0')	0.23456452099873065
209	((5, 1), '2')	0.42669136948788083
210	((5, 2), '3')	1.0
211	((5, 2), '1')	0.8193679359493111
212	((5, 2), 'sink')	0.0
213	((5, 2), '0')	0.23769823449249233
214	((5, 2), '2')	0.4347573787537795
215	((5, 3), '3')	1.0
216	((5, 3), '1')	0.7685064694787492
217	((5, 3), 'sink')	0.0
218	((5, 3), '0')	0.27077915687611726
219	((5, 3), '2')	0.4952981047657699
220	((5, 4), '3')	1.0
221	((5, 4), '1')	0.6669887015207341
222	((5, 4), 'sink')	0.0
223	((5, 4), '0')	0.312180595532021
224	((5, 4), '2')	0.5710317225620528
225	((5, 5), '3')	1.0
226	((5, 5), '1')	0.6422575903930033
227	((5, 5), 'sink')	0.0
228	((5, 5), '0')	0.31295235631095614
229	((5, 5), '2')	0.5590362489063171
230	((5, 6), '3')	1.0
231	((5, 6), '1')	0.5637724536759243
232	((5, 6), 'sink')	0.0
233	((5, 6), '0')	0.2747089648144576
234	((5, 6), '2')	0.4907209232775969
235	((5, 7), '3')	1.0
236	((5, 7), '1')	0.543981833489244
237	((5, 7), 'sink')	0.0
238	((5, 7), '0')	0.2650656047157675
239	((5, 7), '2')	0.4734946977908396
240	((6, 0), '3')	1.0
241	((6, 0), '1')	0.9308990004084214
242	((6, 0), 'sink')	0.0
243	((6, 0), '0')	0.23235155742277394
244	((6, 0), '2')	0.41560535535872595
245	((6, 1), '3')	1.0
246	((6, 1), '1')	0.9115269369897449
247	((6, 1), 'sink')	0.0
248	((6, 1), '0')	0.2320190470624567
249	((6, 1), '2')	0.4215657745942053
250	((6, 2), '3')	1.0
251	((6, 2), '1')	0.816850217329991
252	((6, 2), 'sink')	0.0
253	((6, 2), '0')	0.23475901259199383
254	((6, 2), '2')	0.4291038361544418
255	((6, 3), '3')	1.0
256	((6, 3), '1')	0.7845418716783014
257	((6, 3), 'sink')	0.0
258	((6, 3), '0')	0.23769823449249233
259	((6, 3), '2')	0.4347573787537795
260	((6, 4), '3')	1.0
261	((6, 4), '1')	0.0
262	((6, 4), 'sink')	0.0
263	((6, 4), '0')	0.0
264	((6, 4), '2')	0.0
265	((6, 5), '3')	1.0
266	((6, 5), '1')	0.5637724536759243
267	((6, 5), 'sink')	0.0
268	((6, 5), '0')	0.2747089648144576
269	((6, 5), '2')	0.4907209232775969
270	((6, 6), '3')	1.0
271	((6, 6), '1')	0.5566105261077353
272	((6, 6), 'sink')	0.0
273	((6, 6), '0')	0.27121917794121614
274	((6, 6), '2')	0.48448701155347185
275	((6, 7), '3')	1.0
276	((6, 7), '1')	0.5483764634594602
277	((6, 7), 'sink')	0.0
278	((6, 7), '0')	0.2672069726417616
279	((6, 7), '2')	0.47731988801144487
280	((7, 0), '3')	1.0
281	((7, 0), '1')	0.8454954223893004
282	((7, 0), 'sink')	0.0
283	((7, 0), '0')	0.21103490077848278
284	((7, 0), '2')	0.3774764236744392
285	((7, 1), '3')	1.0
286	((7, 1), '1')	0.0
287	((7, 1), 'sink')	0.0
288	((7, 1), '0')	0.0
289	((7, 1), '2')	0.0
290	((7, 2), '3')	1.0
291	((7, 2), '1')	0.0
292	((7, 2), 'sink')	0.0
293	((7, 2), '0')	0.0
294	((7, 2), '2')	0.0
295	((7, 3), '3')	1.0
296	((7, 3), '1')	0.6213571623692148
297	((7, 3), 'sink')	0.0
298	((7, 3), '0')	0.1882570017180539
299	((7, 3), '2')	0.3443278439729934
300	((7, 4), '3')	1.0
301	((7, 4), '1')	0.0
302	((7, 4), 'sink')	0.0
303	((7, 4), '0')	0.0
304	((7, 4), '2')	0.0
305	((7, 5), '3')	1.0
306	((7, 5), '1')	0.543981833489244
307	((7, 5), 'sink')	0.0
308	((7, 5), '0')	0.2650656047157675
309	((7, 5), '2')	0.4734946977908396
310	((7, 6), '3')	1.0
311	((7, 6), '1')	0.5483764634594602
312	((7, 6), 'sink')	0.0
313	((7, 6), '0')	0.2672069726417616
314	((7, 6), '2')	0.47731988801144487
315	((7, 7), '3')	1.0
316	((7, 7), '1')	0.5422901542090777
317	((7, 7), 'sink')	0.0
318	((7, 7), '0')	0.26424130146926705
319	((7, 7), '2')	0.4720222199979993
320	('sT', '3')	1.0
321	('sT', '1')	0.0
322	('sT', 'sink')	0.0
323	('sT', '0')	0.0
324	('sT', '2')	0.0
