	State	Value
104	((2, 4), '0')	0.36613860103516943
105	((2, 5), '1')	0.6225947955843081
106	((2, 5), 'sink')	0.0
107	((2, 5), '2')	0.5021296179347552
108	((2, 5), '3')	1.0
109	((2, 5), '0')	0.41754266461722556
110	((2, 6), '1')	0.5465124909425277
111	((2, 6), 'sink')	0.0
112	((2, 6), '2')	0.4407683941784292
113	((2, 6), '3')	1.0
114	((2, 6), '0')	0.4279404524295666
115	((2, 7), '1')	0.5273277630172832
116	((2, 7), 'sink')	0.0
117	((2, 7), '2')	0.4252956980177673
118	((2, 7), '3')	1.0
119	((2, 7), '0')	0.4237357014104723
120	((3, 0), '1')	0.9721919759334219
121	((3, 0), 'sink')	0.0
122	((3, 0), '2')	0.40859776138423576
123	((3, 0), '3')	1.0
124	((3, 0), '0')	0.24173593265078874
125	((3, 1), '1')	0.960056843892044
126	((3, 1), 'sink')	0.0
127	((3, 1), '2')	0.4036341309802912
128	((3, 1), '3')	1.0
129	((3, 1), '0')	0.2394361453360157
130	((3, 2), '1')	0.0
131	((3, 2), 'sink')	0.0
132	((3, 2), '2')	0.0
133	((3, 2), '3')	1.0
134	((3, 2), '0')	0.0
135	((3, 3), '1')	0.0
136	((3, 3), 'sink')	0.0
137	((3, 3), '2')	0.0
138	((3, 3), '3')	1.0
139	((3, 3), '0')	0.0
140	((3, 4), '1')	0.5824590610371253
141	((3, 4), 'sink')	0.0
142	((3, 4), '2')	0.5177901802575032
143	((3, 4), '3')	1.0
144	((3, 4), '0')	0.35802839048814755
145	((3, 5), '1')	0.5811335269789147
146	((3, 5), 'sink')	0.0
147	((3, 5), '2')	0.516540997060507
148	((3, 5), '3')	1.0
149	((3, 5), '0')	0.36613860103516943
150	((3, 6), '1')	0.0
151	((3, 6), 'sink')	0.0
152	((3, 6), '2')	0.0
153	((3, 6), '3')	1.0
154	((3, 6), '0')	0.0
155	((3, 7), '1')	0.0
156	((3, 7), 'sink')	0.0
157	((3, 7), '2')	0.0
158	((3, 7), '3')	1.0
159	((3, 7), '0')	0.0
160	((4, 0), '1')	0.9585851754589425
161	((4, 0), 'sink')	0.0
162	((4, 0), '2')	0.41437727782846917
163	((4, 0), '3')	1.0
164	((4, 0), '0')	0.2383934431530716
165	((4, 1), '1')	0.9465575570629999
166	((4, 1), 'sink')	0.0
167	((4, 1), '2')	0.4103890285864965
168	((4, 1), '3')	1.0
169	((4, 1), '0')	0.23573367294437184
170	((4, 2), '1')	0.0
171	((4, 2), 'sink')	0.0
172	((4, 2), '2')	0.0
173	((4, 2), '3')	1.0
174	((4, 2), '0')	0.0
175	((4, 3), '1')	0.0
176	((4, 3), 'sink')	0.0
177	((4, 3), '2')	0.0
178	((4, 3), '3')	1.0
179	((4, 3), '0')	0.0
180	((4, 4), '1')	0.5892078554905481
181	((4, 4), 'sink')	0.0
182	((4, 4), '2')	0.5617161053473244
183	((4, 4), '3')	1.0
184	((4, 4), '0')	0.32120097945264314
185	((4, 5), '1')	0.587768342168334
186	((4, 5), 'sink')	0.0
187	((4, 5), '2')	0.5731347688992282
188	((4, 5), '3')	1.0
189	((4, 5), '0')	0.3217806689856658
190	((4, 6), '1')	0.0
191	((4, 6), 'sink')	0.0
192	((4, 6), '2')	0.0
193	((4, 6), '3')	1.0
194	((4, 6), '0')	0.0
195	((4, 7), '1')	0.0
196	((4, 7), 'sink')	0.0
197	((4, 7), '2')	0.0
198	((4, 7), '3')	1.0
199	((4, 7), '0')	0.0
200	((5, 0), '1')	0.9450742835934379
201	((5, 0), 'sink')	0.0
202	((5, 0), '2')	0.4201078453199339
203	((5, 0), '3')	1.0
204	((5, 0), '0')	0.2353268530034476
205	((5, 1), '1')	0.9324491975172245
206	((5, 1), 'sink')	0.0
207	((5, 1), '2')	0.42669136948788056
208	((5, 1), '3')	1.0
209	((5, 1), '0')	0.23456452099872385
210	((5, 2), '1')	0.8193679359493108
211	((5, 2), 'sink')	0.0
212	((5, 2), '2')	0.43475737875377657
213	((5, 2), '3')	1.0
214	((5, 2), '0')	0.23769823449248542
215	((5, 3), '1')	0.7685064694787481
216	((5, 3), 'sink')	0.0
217	((5, 3), '2')	0.4952981047657663
218	((5, 3), '3')	1.0
219	((5, 3), '0')	0.27077915687610976
220	((5, 4), '1')	0.6669887015207328
221	((5, 4), 'sink')	0.0
222	((5, 4), '2')	0.5710317225620501
223	((5, 4), '3')	1.0
224	((5, 4), '0')	0.312180595532012
225	((5, 5), '1')	0.6422575903930017
226	((5, 5), 'sink')	0.0
227	((5, 5), '2')	0.5590362489063133
228	((5, 5), '3')	1.0
229	((5, 5), '0')	0.31295235631094703
230	((5, 6), '1')	0.563772453675923
231	((5, 6), 'sink')	0.0
232	((5, 6), '2')	0.4907209232775935
233	((5, 6), '3')	1.0
234	((5, 6), '0')	0.2747089648144497
235	((5, 7), '1')	0.5439818334892427
236	((5, 7), 'sink')	0.0
237	((5, 7), '2')	0.4734946977908362
238	((5, 7), '3')	1.0
239	((5, 7), '0')	0.2650656047157598
240	((6, 0), '1')	0.9308990004084212
241	((6, 0), 'sink')	0.0
242	((6, 0), '2')	0.415605355358728
243	((6, 0), '3')	1.0
244	((6, 0), '0')	0.23235155742276692
245	((6, 1), '1')	0.9115269369897446
246	((6, 1), 'sink')	0.0
247	((6, 1), '2')	0.42156577459420513
248	((6, 1), '3')	1.0
249	((6, 1), '0')	0.23201904706244997
250	((6, 2), '1')	0.8168502173299907
251	((6, 2), 'sink')	0.0
252	((6, 2), '2')	0.4291038361544413
253	((6, 2), '3')	1.0
254	((6, 2), '0')	0.2347590125919871
255	((6, 3), '1')	0.7845418716783009
256	((6, 3), 'sink')	0.0
257	((6, 3), '2')	0.43475737875377657
258	((6, 3), '3')	1.0
259	((6, 3), '0')	0.23769823449248542
260	((6, 4), '1')	0.0
261	((6, 4), 'sink')	0.0
262	((6, 4), '2')	0.0
263	((6, 4), '3')	1.0
264	((6, 4), '0')	0.0
265	((6, 5), '1')	0.563772453675923
266	((6, 5), 'sink')	0.0
267	((6, 5), '2')	0.4907209232775935
268	((6, 5), '3')	1.0
269	((6, 5), '0')	0.2747089648144497
270	((6, 6), '1')	0.5566105261077339
271	((6, 6), 'sink')	0.0
272	((6, 6), '2')	0.48448701155346857
273	((6, 6), '3')	1.0
274	((6, 6), '0')	0.27121917794120826
275	((6, 7), '1')	0.5483764634594587
276	((6, 7), 'sink')	0.0
277	((6, 7), '2')	0.4773198880114415
278	((6, 7), '3')	1.0
279	((6, 7), '0')	0.2672069726417539
280	((7, 0), '1')	0.8454954223893004
281	((7, 0), 'sink')	0.0
282	((7, 0), '2')	0.37747642367444106
283	((7, 0), '3')	1.0
284	((7, 0), '0')	0.21103490077847642
285	((7, 1), '1')	0.0
286	((7, 1), 'sink')	0.0
287	((7, 1), '2')	0.0
288	((7, 1), '3')	1.0
289	((7, 1), '0')	0.0
290	((7, 2), '1')	0.0
291	((7, 2), 'sink')	0.0
292	((7, 2), '2')	0.0
293	((7, 2), '3')	1.0
294	((7, 2), '0')	0.0
295	((7, 3), '1')	0.6213571623692139
296	((7, 3), 'sink')	0.0
297	((7, 3), '2')	0.34432784397299104
298	((7, 3), '3')	1.0
299	((7, 3), '0')	0.18825700171804852
300	((7, 4), '1')	0.0
301	((7, 4), 'sink')	0.0
302	((7, 4), '2')	0.0
303	((7, 4), '3')	1.0
304	((7, 4), '0')	0.0
305	((7, 5), '1')	0.5439818334892426
306	((7, 5), 'sink')	0.0
307	((7, 5), '2')	0.47349469779083625
308	((7, 5), '3')	1.0
309	((7, 5), '0')	0.2650656047157598
310	((7, 6), '1')	0.5483764634594587
311	((7, 6), 'sink')	0.0
312	((7, 6), '2')	0.4773198880114415
313	((7, 6), '3')	1.0
314	((7, 6), '0')	0.2672069726417539
315	((7, 7), '1')	0.5422901542090762
316	((7, 7), 'sink')	0.0
317	((7, 7), '2')	0.47202221999799604
318	((7, 7), '3')	1.0
319	((7, 7), '0')	0.26424130146925934
320	('sT', '1')	0.0
321	('sT', 'sink')	0.0
322	('sT', '2')	0.0
323	('sT', '3')	1.0
324	('sT', '0')	0.0
